기준_년분기_코드,행정동_코드,행정동_코드_명,서비스_업종_코드,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수
20242,11740580,암사2동,CS100010,커피-음료,278125572,49683,194490769,83634803,36420900,39342669,38626925,38957005,41143270,47566438,36068365,1331003,41342895,81918230,69822448,68174983,15536013,131439393,130594455,3249403,35753751,75955815,60222951,47255377,39596552,34734,14949,6595,6857,7139,6963,7180,8206,6743,26,9923,14251,12385,11218,1880,24983,23312,663,6929,15065,11174,8316,6148
20242,11740590,암사3동,CS100010,커피-음료,440609604,79765,300387095,140222509,52198690,57320833,68217525,62350157,60299890,80322044,59900465,76046,89548580,138570364,135817736,70920112,5676766,175111813,239163930,4931138,33575499,93391927,164979442,73858582,43539155,54729,25036,10194,10447,11491,11231,11366,13938,11098,39,17731,23719,23296,13479,1501,36493,40758,1162,7519,17969,28338,14031,8231
20242,11740600,천호1동,CS100010,커피-음료,500170203,73116,333254722,166915481,60435082,64196068,65092530,66143595,77387447,84156893,82758588,13422928,63542349,132752736,125450262,120909894,44092034,226353629,266387621,3772535,96854764,135543775,100263629,93457100,62849444,50549,22567,9507,9907,9869,10240,11026,11774,10793,1592,12714,19007,18629,16357,4817,33555,38925,704,15047,21123,15494,13012,7099
20242,11740610,천호2동,CS100010,커피-음료,1835432630,330501,1253594471,581838159,256347483,240924802,241649301,235956156,278716729,317639073,264199086,19248368,267999862,470919264,445069000,483083324,149112812,888267446,874358781,30600549,426798600,514761106,314866245,262755590,212844143,228839,101662,41467,44942,44498,45514,52418,54232,47430,4521,61896,87252,77892,75802,23138,163685,162985,4890,76699,101943,58938,50850,33347
20242,11740620,천호3동,CS100010,커피-음료,355212263,41236,237818523,117393740,43164744,47006662,45498860,50428549,51719708,60952973,56440767,6565984,46153795,87531079,74202719,91996882,48761804,166541843,180393744,3040417,101423879,121484153,55247707,40631821,25107612,27043,14193,5280,5324,5078,5356,6005,7245,6948,263,7425,10829,9780,10092,2847,19023,21709,316,11244,13992,6842,5286,3051
20242,11740640,성내1동,CS100010,커피-음료,1375045055,177097,977992815,397052240,165228049,183345846,208659950,203609786,217149184,194315582,202736658,0,219967388,490604151,378852403,257557360,28063753,545870111,691317445,6075234,188023201,402682281,306024502,209316797,125065534,129197,47900,23833,25383,26109,26374,27498,23613,24287,0,39498,59908,43484,30911,3296,75678,93462,1045,29390,58432,40051,25221,15013
20242,11740650,성내2동,CS100010,커피-음료,653578805,92849,447907444,205671361,78009141,80699981,97285866,91921386,99991070,112052340,93619021,1040060,70052103,193568189,185920327,169353233,33644893,335020014,308040505,3208793,130925761,215781744,120370452,86533268,86240498,63825,29024,11474,12193,13515,13055,13588,15440,13584,268,12734,27581,24419,22651,5196,47442,44568,581,19387,32487,17546,12627,9384
20242,11740660,성내3동,CS100010,커피-음료,1133637648,160739,736417702,397219946,129591663,159144269,146844152,130250747,170586871,159963431,237256515,10229172,177441743,398253228,282078703,223556818,42077984,452507187,553719347,9360132,160298864,286021457,222513322,203326119,124706640,108635,52104,20024,22940,21415,20621,23635,22093,30011,39,32955,54026,38810,30644,4265,71201,82043,1685,24987,46910,32915,29808,16936
20242,11740685,길동,CS100010,커피-음료,2741498062,417216,1964809498,776688564,369115394,389477950,390084357,394631936,421499861,399021247,377667317,7350107,436479365,846918136,668083204,594092902,188574348,1281342254,1208543428,18375627,481061053,762961304,503075772,429816186,294595737,298998,118218,56974,58671,59806,59453,64094,61671,56547,889,84176,117005,99425,91258,24463,212460,188142,3324,82342,122917,83155,68043,40817
20242,11740700,둔촌2동,CS100010,커피-음료,675022282,84712,452793790,222228492,76629630,85837487,92765895,92459907,105100871,107869096,114359396,318919,85401904,256286202,166470175,148639913,17905169,280363257,357932067,2755187,97355893,176767784,140547540,135298831,85570089,58220,26492,10082,11449,12171,12041,12477,13256,13236,154,14795,28292,21131,17643,2697,40117,42765,600,13795,22982,18840,16514,10150
20243,11110515,청운효자동,CS100010,커피-음료,5286412379,339566,3571079366,1715333013,796989888,476420831,875082998,807234542,615351107,938956830,776376183,4981342,331959295,1563840577,1795751989,1415612528,174266648,1958277632,3078603951,26547285,1280232309,1254108041,631675479,1296359339,547959130,218565,121001,46037,38758,43394,42823,47553,65361,55640,132,43189,113044,118599,62886,1716,105330,223281,2411,93314,97219,53665,55889,26114
20243,11110530,사직동,CS100010,커피-음료,11755564313,1192019,8840158351,2915405962,1604843994,1627237995,1893997010,1741720571,1972358781,1652823705,1262582257,71120068,1576504180,4827613687,2936658166,1948478091,395190121,3863624028,6293258332,74816576,2342676141,3289698827,2158185923,1520537748,770967152,949766,242253,186312,181805,192967,182854,205828,136495,105758,1314,287448,484061,251806,156092,11298,450350,650001,9177,256232,366138,242694,156752,69363
20243,11110540,삼청동,CS100010,커피-음료,7937074371,452618,4696310384,3240763987,950618874,733209637,1034271044,931179182,1047031647,1727236552,1513527435,3731011,554126760,2712086763,2700752937,1870804333,95572567,2997687488,4213507873,45645843,1371651437,1906737160,1541949506,1334754901,1010456515,269116,183502,55667,45464,57636,51769,58580,98800,84702,16,39285,152690,152971,103389,4267,167674,261412,4115,98412,127175,88288,68136,42955
20243,11110550,부암동,CS100010,커피-음료,782037487,47713,428653500,353383987,55587323,79590148,94100551,86513272,112862206,194752270,158631717,1207720,24945201,212350453,357727259,165806794,20000060,282131781,473809065,8920416,192747445,199364267,126627190,149327117,78954414,31497,16216,5094,5917,6775,6508,7203,8976,7240,34,4031,15187,19029,8375,1057,18213,28479,1355,14565,9880,7463,9403,4027
20243,11110560,평창동,CS100010,커피-음료,327318061,34723,224400650,102917411,59888733,31597427,43860851,43262258,45791381,62387909,40529502,0,26348952,106668879,100120551,84402429,9777250,142541490,142218032,6361885,35670036,54644448,59486778,66321210,62275168,24408,10315,4833,3892,5067,5256,5360,6169,4146,0,3122,11732,9804,8901,1164,16364,16710,1298,4791,6825,6797,7524,5841
20243,11110570,무악동,CS100010,커피-음료,60639641,7622,44961491,15678150,11440742,9026168,8425391,8742860,7326330,8908771,6769379,0,8096585,22358709,18925375,11243646,15326,21393436,31399048,498689,4066710,9151728,11424831,17540835,10109692,5678,1944,1245,1021,1147,1156,1109,1093,851,0,1088,2580,2283,1668,3,2785,4473,79,538,1306,1456,2399,1479
20243,11110580,교남동,CS100010,커피-음료,151652586,21116,146691180,4961406,30834737,28436756,32647005,24249892,30522790,3290564,1670842,0,57872978,60444060,30941124,2394424,0,68396087,66889997,768512,22272449,50526591,24496070,14388453,22834009,20640,476,4296,4165,4276,3670,4233,342,134,0,9587,7646,3539,344,0,9788,10241,141,4091,7333,3577,2277,2611
20243,11110600,가회동,CS100010,커피-음료,4186294111,405822,2983449428,1202844683,488571569,558979914,605019717,695996143,634882085,683060127,519784556,39342,684249735,1356830421,1507812975,575118591,62243047,1390482590,2269486670,32956861,1068957862,1141357180,683592741,490177061,242927552,313664,92158,59329,61499,64717,62512,65607,52125,40033,9,120368,133099,109353,40568,2425,167749,207268,3792,96275,126346,76603,51459,20538
20243,11110615,종로1·2·3·4가동,CS100010,커피-음료,23473999395,2640635,18470278239,5003721156,3721130118,3486263756,3753350930,3564828848,3944704587,2964401696,2039319460,99798213,3230594942,8800581827,5387073889,4475003445,1480947079,9373914331,10220611018,119324424,3949755315,5416917338,4000014525,3429401394,2679112329,2174955,465680,448763,420678,434105,418354,453055,276692,188988,6205,684332,956159,546152,375765,72022,1240018,1169279,14513,520569,726326,494898,407183,245821
20243,11110630,종로5·6가동,CS100010,커피-음료,2877233689,424399,2438142607,439091082,525843645,451963978,490102367,474794238,495438379,289910031,149181051,293831,590458748,1291152979,638945328,328142825,28239978,1086496452,1054439999,7665920,348878032,587310058,439262742,401804694,356015003,356061,68338,71414,67825,72779,70444,73599,44062,24276,32,128063,163417,91151,40073,1663,196176,180878,1304,65616,108546,80500,71116,49974
20243,11110640,이화동,CS100010,커피-음료,4261385959,516865,2823603679,1437782280,480109213,494691257,654578198,571317815,622907196,793698854,644083426,6114002,347390291,1313914423,1234201943,1190244096,169521204,1341275601,2410930487,65972167,1150642189,1105546799,691473718,527662146,210909067,346352,170513,59944,63511,75472,71190,76235,92067,78446,481,67942,150305,140379,138876,18882,188941,310274,8596,157380,155175,84793,66147,27128
20243,11110650,혜화동,CS100010,커피-음료,4641324213,493904,2976523561,1664800652,550369819,516567689,607130954,613234052,689221047,921895540,742905112,12048015,210640120,1274186157,1435166374,1501307923,207975624,1412940125,2994986555,134498922,1887721836,1010198027,566784497,586858768,221864631,332356,161548,64127,60304,67910,67610,72405,87940,73608,1322,47319,142752,145197,139428,17886,180820,303173,14692,200288,114670,62179,66354,25814
20243,11110670,창신1동,CS100010,커피-음료,625955228,92937,432061676,193893552,87269580,77845109,88374565,87563331,91009091,107997692,85895860,18937,98772149,177865766,165027069,158191073,26080234,251433090,334981411,6246763,99438999,130872387,130437774,110632693,108785887,66307,26630,13779,12170,13297,13633,13428,14302,12328,8,19810,25859,23662,20349,3249,41311,48319,988,14208,20592,20875,17852,15120
20243,11110680,창신2동,CS100010,커피-음료,138546909,25157,91227357,47319552,19226530,15814466,17506901,19257825,19421635,25871612,21447940,0,24854040,41341732,37895189,32289778,2166170,63613779,69324527,1070137,26320580,26587108,19095192,34331062,25534229,17138,8019,3523,3113,3471,3277,3754,4448,3571,0,6058,7522,6212,4973,392,12351,12388,192,4986,5484,3591,6760,3726
20243,11110690,창신3동,CS100010,커피-음료,45922103,5237,32507460,13414643,6326169,5828118,3910919,7741977,8700277,7011588,6403055,0,6440923,14284076,14710097,9285847,1201160,19002812,23677507,437578,7427404,11796986,9321040,9532579,4164734,3713,1524,775,699,536,807,896,760,764,0,1047,1624,1610,935,21,2345,2822,63,838,1576,1270,876,547
20243,11110700,숭인1동,CS100010,커피-음료,35529667,4835,25617512,9912155,5994411,2906958,4967001,5779429,5969713,5629618,4282537,0,5356021,11529219,8651523,8402627,1590277,14132697,19589432,519793,4054220,7943716,8683420,6709132,5811848,3400,1435,693,446,741,693,827,770,665,0,892,1340,1302,1140,161,2116,2643,76,708,1275,1214,929,555
20243,11110710,숭인2동,CS100010,커피-음료,392893924,69219,274992828,117901096,54539268,50683267,56457804,55498878,57813611,58796835,59104261,0,72668730,136038624,111177617,70282589,2726364,186831063,185821155,3212603,62388091,90140218,67575442,76710661,72625206,48711,20508,10164,9303,9610,9468,10166,10146,10362,0,15159,22351,18706,12570,433,34511,32664,667,11214,16983,11960,13304,13046
20243,11140520,소공동,CS100010,커피-음료,18187207898,1554059,17167571164,1019636734,3661309328,3737904771,2868356674,2786019551,4113980840,613239228,406397506,5559364,3452981847,8906672684,3775883558,1756961562,289148883,9286237746,5831695109,36149045,1378231027,3882648561,5277599563,3227580586,1315724088,1443196,110863,294725,284889,288768,282094,292720,63565,47298,823,526944,686976,239715,91529,8072,743563,638236,6679,220662,456754,377926,247064,72700
20243,11140540,회현동,CS100010,커피-음료,9976595755,1456089,9118875679,857720076,1719820373,1823335621,1811748829,1825762081,1938208775,597201779,260518297,2006356,2671750856,4892979135,1765583945,565538610,78736853,3627505271,3716696754,9288341,875146844,2376523571,2032242063,1254821916,796179301,1320680,135409,268093,256510,259141,260721,276215,89155,46254,237,531410,631971,232474,56505,3492,673464,640951,1468,174498,463948,355503,212455,106537
20243,11140550,명동,CS100010,커피-음료,24849649116,2849599,20374231131,4475417985,4145837501,3943583578,4077107035,3984447281,4223255736,2479960544,1995457441,7160314,4867307662,10346879499,5061209994,3828495506,738596141,9130969044,10730729034,151723440,3875204291,6173729557,4970120128,3171315719,1519604929,2417543,432056,499877,468535,480058,471170,497903,237825,194231,560,859987,1080105,518120,336761,54066,1235976,1318709,17738,493974,838589,639094,396971,168300
20243,11140570,필동,CS100010,커피-음료,3902731867,608404,3365134505,537597362,677752621,673626574,653755072,650192775,709807463,328011932,209585430,1787901,707482264,1772728738,804490923,554539182,61702859,1530706020,1680046970,44752245,937035196,854414422,557822277,539451430,277277417,528486,79918,109530,106081,103406,103423,106046,47681,32237,28,166577,247533,118173,70280,5813,270041,284710,9231,174055,147397,94097,89160,40808
20243,11140580,장충동,CS100010,커피-음료,696092057,81178,477472439,218619618,91146354,87715939,96708004,101144227,100757915,121052190,97567428,240676,84468617,277275913,176596464,136177772,21332615,250668910,368542386,5301974,135650109,182007892,120183866,103071687,72995767,56323,24855,11586,10348,11563,10977,11849,13681,11174,25,13978,29550,20544,15160,1921,30409,46060,886,20190,23944,14121,10516,6821
20243,11140590,광희동,CS100010,커피-음료,3126372915,416184,2367607136,758765779,440001582,465626847,454872784,483773243,523332680,404415588,354350191,75515845,507070305,946464652,679585500,661936134,255800479,1359168956,1410780426,38750378,707024100,791343818,524427113,466003113,242400853,337130,79054,68349,64437,66075,67886,70383,44845,34209,7157,111176,128357,78444,67726,23324,197921,193272,3819,94660,126503,75046,57795,33363
20243,11140605,을지로동,CS100010,커피-음료,5869617537,671837,4862598323,1007019214,935965580,885851984,974617989,944622502,1121540268,627811421,379207793,3594389,820298229,2412450446,1143972610,1190952148,298349715,2192797912,2729997422,31606155,1276689621,1449039978,1058661389,788151296,318344014,572129,99708,114966,108760,113319,110809,124275,58764,40944,100,190331,264796,121108,88677,6825,302692,314109,2901,127771,178167,143023,119408,45506
20243,11140615,신당동,CS100010,커피-음료,1068992053,213716,901919330,167072723,205148104,190390126,179403848,176717043,150260209,69011687,98061036,98699120,200489313,252596946,149505957,207063313,160637404,436622171,542613338,8439242,199391277,323783144,224915012,157439074,65267761,181287,32429,40198,37623,37050,37346,29070,12389,20040,17372,49578,43246,26183,40715,36622,94944,111579,1713,43127,68817,48288,31932,12653
20243,11140625,다산동,CS100010,커피-음료,529485160,64763,365427847,164057313,73139033,66949367,77997207,70278926,77063314,87998725,76058588,0,58310665,164540964,141962457,140166061,24505013,211421541,282409158,4876877,101815265,153811042,94022925,79546650,59757940,46671,18092,9455,9000,9391,9026,9799,9627,8465,0,9466,19710,17017,16173,2397,27225,34803,793,14330,20680,11003,8983,6236
20243,11140635,약수동,CS100010,커피-음료,435185604,58463,282353755,152831849,63577466,47452841,38475600,54836650,78011198,72383759,80448090,783837,46018157,155060221,116996048,98889741,17437600,169482876,238495937,5697756,78044071,128501382,64490697,67719231,63525680,40120,18343,9108,7203,6351,7750,9708,8894,9449,69,9389,18325,15377,12901,2402,25604,30325,782,10862,17182,9361,9686,8056
20243,11140645,청구동,CS100010,커피-음료,276836711,36397,177957425,98879286,35204998,30223407,37667689,34050539,40810792,48474843,50404443,0,28067896,99380659,80112824,63273821,6001511,112357036,149457793,1731164,53603423,84554163,55632429,40492556,25801095,25917,10480,5188,4632,5410,5045,5642,5080,5400,0,6281,11981,9792,7596,747,16594,18229,324,7022,11396,7608,5378,3099
20243,11140650,신당5동,CS100010,커피-음료,96320833,13335,65353940,30966893,13018636,12273125,13129014,12193944,14739221,15827449,15139444,0,12991560,26382329,25287165,27148285,4511494,32328079,60582952,630021,27632313,27219758,10795661,14516078,12117199,9128,4207,1846,1721,1818,1761,1982,2127,2080,0,2104,3695,3532,3509,495,4663,8434,87,4326,3920,1557,1913,1295
20243,11140665,동화동,CS100010,커피-음료,154293481,17600,93650636,60642845,20416091,11907504,21330250,14072632,25924159,30994810,29648035,1083130,17422949,44692486,46783008,40860928,3450980,51572635,93207753,454988,41618246,40987899,22775043,21763311,17180899,12042,5558,2771,1793,2530,2069,2879,2947,2611,378,3159,4976,4579,3829,679,7156,9645,109,3488,4644,3496,3053,2012
20243,11140670,황학동,CS100010,커피-음료,982025970,169273,671475001,310550969,133426786,125897200,136258678,128907321,146985016,161200300,149350669,155725,156102748,343246087,231735139,210952762,39833509,419717125,488816808,2959849,123946807,245387082,235587603,180780928,119871667,118252,51021,24432,22700,23470,23161,24489,27066,23955,11,40110,47698,40055,33398,8001,75915,86724,677,26443,49600,40229,30002,15693
20243,11140680,중림동,CS100010,커피-음료,818401909,105943,690671852,127730057,133506263,130619542,138033454,138950947,149561646,79106842,48623215,112993,137900491,417171668,145083428,107027362,11105967,313328424,384626032,2997598,113374153,213550569,159114418,140891325,68026391,90486,15457,18125,17073,18137,18687,18464,9165,6292,10,26782,47785,18727,11624,1015,45141,53566,418,18029,31330,22169,18938,7824
20243,11170510,후암동,CS100010,커피-음료,1146511740,129503,832617537,313894203,156838626,152890835,171558463,167545252,183784361,180827683,133066520,0,117896654,504809780,289265311,223191142,11348853,434370180,532281511,7600350,188335979,323742209,224000562,149406793,73565788,95348,34155,18824,17436,19321,19305,20462,18455,15700,0,20473,53624,30689,23612,1105,56311,63062,1421,21634,40998,26647,20093,8581
